-2.36849	-2.00141
-3.37616	-2.63403
-2.11672	-2.02959
-3.22211	-2.97689
-2.46652	-2.16702
-2.42022	-2.59609
-2.23414	-2.77149
-1.54364	-1.09579
-1.89535	-2.39169
-2.92465	-2.67488
-2.5968	-2.41975
-1.90715	-2.58284
-2.01031	-3.68629
-3.1271	-2.24906
-3.2161	-1.69435
-2.48397	-3.07775
-3.67322	-2.24205
-2.18537	-2.27336
-2.47007	-3.71903
-2.74453	-2.98143
-2.7036	-1.81215
-3.24828	-3.0015
-3.4854	-2.38212
-2.50014	-2.7952
-2.33723	-2.52048
-2.55564	-2.11455
-2.16282	-2.97066
-2.07537	-2.1692
-3.19224	-2.39894
-2.78094	-2.44349
-3.63852	-2.24815
-2.25865	-2.36559
-2.15185	-2.79248
-2.49758	-2.79744
-3.09816	-3.23198
-1.64048	-2.10436
-2.16991	-1.79838
-3.07385	-3.02665
-2.92357	-2.10503
-2.30726	-2.16504
-2.55781	-1.77959
-2.84513	-2.60948
-3.76021	-2.34648
-2.88208	-1.6051
-1.48647	-2.85507
-2.17109	-2.51445
-2.6887	-2.30907
-1.71015	-3.26713
-2.16755	-2.0714
-2.89106	-2.53221
-2.64247	-2.55417
-2.89041	-2.47284
-2.98086	-2.37694
-2.80985	-2.42171
-3.22109	-2.73581
-3.012	-1.73735
-1.86888	-2.29781
-2.02529	-2.76702
-2.21468	-2.16754
-2.35816	-2.85933
-2.84563	-2.81839
-2.59553	-3.18731
-2.67559	-2.53605
-2.25655	-1.98824
-2.85413	-2.08037
-2.44334	-2.89769
-2.04955	-2.22809
-3.13117	-2.22228
-2.47101	-2.54504
-3.13293	-3.22424
-1.92572	-2.2842
-2.95605	-2.24089
-3.21146	-2.24097
-2.14322	-2.16529
-2.73004	-2.30433
-2.69531	-2.81256
-2.73001	-2.35697
-2.20176	-2.30471
-2.88619	-2.42988
-2.16929	-2.82356
-2.66198	-2.93691
-2.24215	-2.45669
-2.95605	-2.78109
-2.46513	-1.73493
-1.8283	-1.67918
-2.2045	-2.78719
-2.35238	-2.93185
-2.84244	-2.26275
-2.61851	-2.3421
-2.40199	-1.61824
-2.3992	-2.59395
-1.74514	-2.8076
-2.32405	-1.55549
-1.94802	-1.88805
-3.01524	-3.19816
-2.5763	-2.75376
-2.00042	-2.31313
-1.91782	-2.75765
-2.32277	-2.70245
-2.69299	-3.11209
-2.82136	-2.53393
-2.1806	-3.15963
-2.20436	-2.33709
-2.6541	-2.08782
-2.5414	-2.24157
-1.60538	-3.30913
-2.71904	-2.76234
-2.44708	-2.22734
-2.493	-2.47895
-2.25501	-2.58661
-2.2884	-2.46148
-2.92726	-2.6973
-2.61197	-2.49116
-2.70994	-2.62152
-2.75285	-2.69022
-2.90268	-2.25637
-2.08096	-3.02037
-2.30258	-2.47586
-1.11126	-3.42105
-2.39104	-3.58623
-2.42442	-2.89576
-2.79323	-2.27206
-2.10253	-2.50039
-1.97335	-2.40126
-3.21389	-2.52376
-2.63702	-2.1628
-2.42993	-3.2145
-2.09848	-2.75084
-3.29036	-3.03904
-1.93682	-2.65236
-1.35612	-2.02888
-2.8372	-2.29928
-1.7901	-1.96009
-1.91203	-2.49968
-3.25079	-2.5695
-2.63787	-1.40538
-3.21574	-2.04705
-2.48837	-3.6249
-2.22705	-1.49839
-2.7651	-2.31565
-1.90179	-3.26648
-2.34911	-2.80338
-3.35973	-1.87145
-2.36824	-2.4522
-2.50203	-2.63575
-2.58347	-2.82504
-1.41122	-2.40088
-2.17113	-2.7391
-3.45507	-2.5454
-3.11071	-2.05354
-1.5193	-2.06111
-3.38095	-3.02997
-2.54382	-2.54518
-1.70644	-3.02689
-2.58031	-2.20714
-2.93678	-2.52174
-2.81125	-2.25799
-2.0049	-2.427
-3.34751	-2.25672
-2.55178	-1.55241
-2.54768	-2.23982
-2.77817	-2.24978
-2.51911	-1.81389
-2.71438	-2.7372
-3.17607	-2.30166
-2.43982	-2.73258
-1.93888	-2.63848
-2.20806	-2.05819
-2.88864	-2.46299
-2.12697	-3.3776
-3.07801	-2.60338
-1.44491	-2.4434
-1.93441	-3.34879
-2.65946	-3.41745
-2.69846	-2.35305
-2.64263	-2.52187
-2.14443	-2.96145
-2.70961	-3.24674
-2.13354	-1.05734
-2.03824	-1.50694
-3.21269	-2.5595
-2.58024	-2.39409
-2.79617	-2.54068
-2.54593	-1.75762
-2.67474	-1.36309
-2.59537	-2.426
-2.70532	-1.68563
-2.367	-2.87316
-2.49839	-2.20913
-3.37888	-1.65567
-2.74847	-2.57653
