0.330002	-4.10421	1.57647e-09	0.999634	0.000366091	
0.193325	-3.23945	1.49647e-07	0.996246	0.00375409	
-0.0850589	-3.27627	2.75442e-06	0.996914	0.00308292	
-0.268532	-3.59969	7.34473e-06	0.998667	0.00132615	
-0.179101	-3.98134	8.05513e-07	0.999401	0.000597833	
-0.0881889	-3.13791	4.91028e-06	0.994062	0.00593356	
-0.401778	-3.31624	9.34147e-05	0.995488	0.00441812	
0.149471	-3.68543	4.49451e-08	0.999313	0.000686707	
0.312576	-3.56453	1.16618e-08	0.998905	0.00109474	
0.213809	-3.3373	8.09074e-08	0.997582	0.00241824	
0.24014	-2.46181	1.876e-06	0.525315	0.474684	
0.168784	-3.6577	3.99249e-08	0.999258	0.000741934	
0.256125	-4.2324	2.50805e-09	0.999656	0.000344405	
-3.09802	-1.54996	0.981126	8.0436e-16	0.0188742	
-2.71287	-2.40838	0.999111	7.24377e-12	0.000889188	
-1.7366	-1.94093	0.91744	1.73736e-06	0.0825585	
-3.01177	-2.05216	0.997897	2.02586e-14	0.00210258	
-2.78938	-3.40523	0.999502	2.07525e-11	0.000498091	
-2.3938	-1.51136	0.938677	2.69183e-11	0.0613225	
-2.80529	-1.66711	0.987604	1.23056e-13	0.0123964	
-2.23862	-3.21852	0.999084	9.95206e-08	0.000915652	
-2.50646	-1.94879	0.994453	3.48057e-11	0.00554719	
-2.29505	-2.45538	0.99826	5.07324e-09	0.0017403	
-2.13781	-1.68696	0.947197	2.30217e-09	0.0528033	
-2.45236	-2.77384	0.999312	1.21137e-09	0.000688237	
-2.14081	-2.72043	0.998391	1.1701e-07	0.00160864	
-2.15532	-2.55043	0.997902	5.51356e-08	0.00209833	
-1.9398	-2.40991	0.993632	7.63652e-07	0.00636728	
-2.56152	-3.32772	0.999458	7.62074e-10	0.000542315	
-3.44701	-2.73476	0.99931	8.69461e-17	0.00068996	
-1.81957	-3.48529	0.995667	0.000101131	0.00423157	
-2.63531	-2.46935	0.999149	2.93681e-11	0.000851455	
-3.42973	-2.55546	0.99918	7.99082e-17	0.000820381	
-3.13065	-2.40993	0.999224	8.64817e-15	0.000775843	
-2.70068	-3.24349	0.999557	6.80977e-11	0.000443481	
-2.81014	-1.89042	0.995584	2.74067e-13	0.00441645	
-1.9129	-3.29087	0.997427	1.62543e-05	0.00255629	
-2.2177	-2.48035	0.997966	1.7406e-08	0.00203402	
-2.45069	-2.8984	0.999386	1.726e-09	0.000614119	
-1.94758	-3.02219	0.997723	4.87332e-06	0.00227184	
-2.55102	-2.90726	0.999483	3.65736e-10	0.000517451	
-2.47922	-2.27139	0.998144	1.70953e-10	0.00185618	
-2.39715	-3.01052	0.999358	5.25038e-09	0.000641712	
-3.20712	-1.97572	0.997128	6.6667e-16	0.00287229	
-2.16745	-2.80358	0.998675	1.00764e-07	0.00132524	
-1.98362	-2.11205	0.985835	1.29624e-07	0.0141648	
-1.96477	-2.86715	0.997585	2.42947e-06	0.00241267	
-2.57834	-2.56107	0.999233	9.38006e-11	0.000767168	
-1.72757	-2.9404	0.993984	9.2118e-05	0.00592377	
-1.97954	-3.31443	0.997948	6.36062e-06	0.00204588	
-2.05851	-2.16978	0.991379	5.67997e-08	0.0086213	
-2.57934	-2.50183	0.999138	7.74251e-11	0.000861851	
-3.33051	-1.85502	0.994977	5.87701e-17	0.00502263	
-2.85709	-2.43611	0.999259	7.98227e-13	0.000740915	
-3.16372	-2.77205	0.999537	1.20667e-14	0.000463152	
-2.55239	-2.87334	0.999471	3.29071e-10	0.000528645	
-2.01946	-3.19903	0.998282	2.65835e-06	0.00171531	
-2.35987	-2.7331	0.999122	4.48614e-09	0.000878405	
-2.87311	-2.43957	0.999271	6.23618e-13	0.000729272	
-1.81523	-2.14433	0.974428	1.52126e-06	0.0255708	
-2.76441	-2.56695	0.999391	5.08697e-12	0.000609345	
-2.45054	-2.66103	0.999193	9.07822e-10	0.000806506	
-1.66955	-2.96939	0.992228	0.000228507	0.00754316	
-3.15186	-3.03142	0.99958	2.47045e-14	0.000420213	
-2.61307	-2.10609	0.997514	1.25043e-11	0.00248623	
-2.18155	-3.30235	0.998896	2.88358e-07	0.00110403	
-2.61281	-1.71917	0.987284	2.80887e-12	0.0127155	
-3.2386	-2.93906	0.999541	4.72892e-15	0.000459039	
-2.74937	-2.16345	0.998299	1.86186e-12	0.00170054	
-2.0022	-2.39164	0.994742	2.93763e-07	0.00525812	
-1.91442	-3.11277	0.997503	1.01378e-05	0.00248636	
-2.13236	-2.71599	0.998337	1.30843e-07	0.00166273	
-2.31907	-2.87773	0.999178	1.24924e-08	0.00082192	
-2.18293	-3.07127	0.998951	1.64544e-07	0.00104854	
-2.49716	-2.1148	0.997014	7.48663e-11	0.00298595	
-2.03285	-2.58602	0.997067	3.71867e-07	0.0029322	
-2.78503	-2.42859	0.999208	2.46312e-12	0.000791552	
-1.80452	-2.55026	0.992105	8.5507e-06	0.00788641	
-1.96677	-3.41213	0.997693	9.59263e-06	0.0022978	
-2.72083	-2.26468	0.998713	4.06569e-12	0.00128659	
-3.19541	-2.49502	0.999318	3.68687e-15	0.000681981	
-1.58473	-1.60699	0.460003	1.30086e-06	0.539996	
-3.32641	-3.40523	0.999273	2.05878e-15	0.000727091	
-2.58011	-2.65886	0.999352	1.20713e-10	0.000647757	
-2.17776	-2.29879	0.99625	1.66202e-08	0.00375034	
-2.74083	-2.39238	0.999103	4.44338e-12	0.000897057	
-2.32634	-1.90335	0.989536	4.1262e-10	0.0104641	
-2.22255	-2.13995	0.994477	4.78356e-09	0.00552271	
-2.841	-2.25745	0.998824	5.99952e-13	0.0011757	
-2.4409	-2.33982	0.998347	3.85309e-10	0.00165263	
-1.97615	-3.14368	0.998014	4.41468e-06	0.0019811	
-2.47294	-2.93117	0.999422	1.32392e-09	0.000577791	
-3.11034	-2.52935	0.99939	1.65952e-14	0.000609698	
-3.26513	-2.50141	0.999283	1.16192e-15	0.00071732	
-2.14834	-2.45491	0.997325	4.43359e-08	0.00267503	
-2.11655	-2.4171	0.99673	6.18428e-08	0.00326962	
-2.02572	-2.05117	0.984766	5.58584e-08	0.0152342	
-1.85308	-2.5573	0.993705	4.42613e-06	0.00629049	
-2.50112	-2.85901	0.999421	7.10056e-10	0.00057947	
-2.51524	-2.92518	0.99946	6.71672e-10	0.00054048	
-2.09453	-2.64657	0.99789	1.84046e-07	0.00210974	
-2.27986	-3.17014	0.999182	4.7178e-08	0.000818225	
-2.81431	-2.85802	0.999587	4.78362e-12	0.000413376	
-2.40253	-2.81102	0.999271	2.89487e-09	0.000728844	
-2.04879	-2.2375	0.992921	8.48706e-08	0.00707889	
-3.27453	-3.16728	0.999489	3.73848e-15	0.000510806	
-2.57506	-2.78855	0.999448	1.8542e-10	0.0005522	
-2.76143	-2.77384	0.999542	9.19485e-12	0.000458348	
-2.53296	-2.57769	0.9992	1.99311e-10	0.000800234	
-3.02941	-2.52071	0.999396	6.16841e-14	0.000604289	
-1.9594	-1.82018	0.946119	5.01677e-08	0.0538813	
-2.42882	-2.19051	0.997329	2.74927e-10	0.00267104	
-2.21152	-2.22712	0.995766	7.80698e-09	0.00423411	
-1.74354	-2.50069	0.98827	1.6699e-05	0.0117128	
-2.66298	-3.14042	0.999565	1.02958e-10	0.000435219	
-2.63446	-2.99817	0.999553	1.20171e-10	0.000446903	
-2.21865	-2.61638	0.998478	2.6652e-08	0.00152205	
-2.51157	-2.61875	0.999228	3.13008e-10	0.00077192	
-2.54009	-1.69532	0.983516	7.48623e-12	0.0164845	
-2.36684	-2.40228	0.998343	1.45081e-09	0.00165688	
-2.43544	-2.00758	0.994881	1.2593e-10	0.0051185	
-2.8037	-2.81694	0.999571	5.15941e-12	0.000428713	
-2.36849	-2.00141	0.993811	3.30659e-10	0.00618856	
-3.37616	-2.63403	0.999322	2.39498e-16	0.00067843	
-2.11672	-2.02959	0.988095	1.41271e-08	0.0119052	
-3.22211	-2.97689	0.999551	6.72926e-15	0.000449007	
-2.46652	-2.16702	0.997342	1.43465e-10	0.00265788	
-2.42022	-2.59609	0.999042	1.19372e-09	0.000958448	
-2.23414	-2.77149	0.998858	3.37416e-08	0.00114179	
-1.54364	-1.09579	0.0198064	5.7367e-09	0.980194	
-1.89535	-2.39169	0.99197	1.33772e-06	0.00802847	
-2.92465	-2.67488	0.999523	5.0957e-13	0.000476967	
-2.5968	-2.41975	0.998991	4.58961e-11	0.00100859	
-1.90715	-2.58284	0.995241	2.24524e-06	0.00475643	
-2.01031	-3.68629	0.997035	8.47604e-06	0.00295608	
-3.1271	-2.24906	0.998851	5.80695e-15	0.00114861	
-3.2161	-1.69435	0.990602	2.14584e-16	0.0093981	
-2.48397	-3.07775	0.999458	1.57532e-09	0.000542046	
-3.67322	-2.24205	0.997493	5.50413e-19	0.00250677	
-2.18537	-2.27336	0.99604	1.35565e-08	0.00396006	
-2.47007	-3.71903	0.998856	6.2414e-09	0.00114446	
-2.74453	-2.98143	0.999593	1.96306e-11	0.000406749	
-2.7036	-1.81215	0.992921	1.04174e-12	0.00707889	
-3.24828	-3.0015	0.999537	4.48619e-15	0.000463082	
-3.4854	-2.38212	0.998773	2.02876e-17	0.00122736	
-2.50014	-2.7952	0.999383	6.10449e-10	0.000616614	
-2.33723	-2.52048	0.998653	3.32896e-09	0.00134684	
-2.55564	-2.11455	0.997334	3.09029e-11	0.00266628	
-2.16282	-2.97066	0.998844	1.72013e-07	0.00115588	
-2.07537	-2.1692	0.991873	4.45762e-08	0.00812661	
-3.19224	-2.39894	0.999177	3.02271e-15	0.000823387	
-2.78094	-2.44349	0.999232	2.74662e-12	0.00076821	
-3.63852	-2.24815	0.997725	1.02354e-18	0.00227539	
-2.25865	-2.36559	0.997575	6.42644e-09	0.00242508	
-2.15185	-2.79248	0.998592	1.23149e-07	0.00140741	
-2.49758	-2.79744	0.999382	6.39108e-10	0.000617848	
-3.09816	-3.23198	0.999556	8.65858e-14	0.000443576	
-1.64048	-2.10436	0.931966	1.31683e-05	0.0680204	
-2.16991	-1.79838	0.972598	2.46726e-09	0.0274022	
-3.07385	-3.02665	0.999603	9.20835e-14	0.000397111	
-2.92357	-2.10503	0.998198	9.86624e-14	0.00180162	
-2.30726	-2.16504	0.996049	1.52358e-09	0.00395147	
-2.55781	-1.77959	0.989437	8.20694e-12	0.0105627	
-2.84513	-2.60948	0.999462	1.56527e-12	0.000537913	
-3.76021	-2.34648	0.997519	1.53698e-19	0.00248059	
-2.88208	-1.6051	0.984275	2.92965e-14	0.0157251	
-1.48647	-2.85507	0.976512	0.00198479	0.0215035	
-2.17109	-2.51445	0.997837	3.88078e-08	0.00216249	
-2.6887	-2.30907	0.99882	7.74765e-12	0.00117963	
-1.71015	-3.26713	0.993962	0.000296953	0.00574152	
-2.16755	-2.0714	0.991506	8.09517e-09	0.00849435	
-2.89106	-2.53221	0.999399	6.0566e-13	0.000601162	
-2.64247	-2.55417	0.99929	3.37418e-11	0.000709866	
-2.89041	-2.47284	0.999325	5.19111e-13	0.000674599	
-2.98086	-2.37694	0.999186	9.15559e-14	0.00081372	
-2.80985	-2.42171	0.999211	1.62687e-12	0.000788639	
-3.22109	-2.73581	0.999498	4.22521e-15	0.000502481	
-3.012	-1.73735	0.992388	6.55091e-15	0.00761189	
-1.86888	-2.29781	0.988096	1.35407e-06	0.0119026	
-2.02529	-2.76702	0.9978	7.40839e-07	0.00219879	
-2.21468	-2.16754	0.994869	5.95964e-09	0.00513126	
-2.35816	-2.85933	0.999236	6.52835e-09	0.000764239	
-2.84563	-2.81839	0.99958	2.61914e-12	0.000419781	
-2.59553	-3.18731	0.999526	3.36217e-10	0.000474343	
-2.67559	-2.53605	0.999295	1.90265e-11	0.000705251	
-2.25655	-1.98824	0.991066	1.6063e-09	0.00893439	
-2.85413	-2.08037	0.997955	2.72126e-13	0.00204477	
-2.44334	-2.89769	0.999377	1.93188e-09	0.000622855	
-2.04955	-2.22809	0.992716	8.09729e-08	0.00728422	
-3.13117	-2.22228	0.99876	5.01613e-15	0.00123963	
-2.47101	-2.54504	0.999046	4.69871e-10	0.000953588	
-3.13293	-3.22424	0.999546	4.71451e-14	0.000453624	
-1.92572	-2.2842	0.990202	5.7992e-07	0.00979742	
-2.95605	-2.24089	0.998834	9.09056e-14	0.00116553	
-3.21146	-2.24097	0.998772	1.41262e-15	0.00122784	
-2.14322	-2.16529	0.99349	1.66115e-08	0.00650968	
-2.73004	-2.30433	0.998861	3.99977e-12	0.00113872	
-2.69531	-2.81256	0.999533	2.92389e-11	0.000467195	
-2.73001	-2.35697	0.999009	4.7233e-12	0.000990591	
-2.20176	-2.30471	0.996582	1.19611e-08	0.00341834	
-2.88619	-2.42988	0.99926	4.91554e-13	0.00074042	
-2.16929	-2.82356	0.998712	1.03852e-07	0.00128772	
-2.66198	-2.93691	0.999556	6.71982e-11	0.000443658	
-2.24215	-2.45669	0.997994	1.11955e-08	0.00200608	
-2.95605	-2.78109	0.999576	3.9315e-13	0.000423889	
-2.46513	-1.73493	0.983999	2.67647e-11	0.0160011	
-1.8283	-1.67918	0.823157	1.34993e-07	0.176843	
-2.2045	-2.78719	0.998785	5.51464e-08	0.00121503	
-2.35238	-2.93185	0.999268	8.63122e-09	0.000731914	
-2.84244	-2.26275	0.998843	5.96335e-13	0.00115693	
-2.61851	-2.3421	0.998812	2.56319e-11	0.00118755	
-2.40199	-1.61824	0.966179	3.988e-11	0.0338212	
-2.3992	-2.59395	0.998993	1.63481e-09	0.00100667	
-1.74514	-2.8076	0.993568	4.73191e-05	0.00638488	
-2.32405	-1.55549	0.941665	8.99069e-11	0.0583345	
-1.94802	-1.88805	0.958623	8.04065e-08	0.0413765	
-3.01524	-3.19816	0.999589	3.36108e-13	0.000411266	
-2.5763	-2.75376	0.999427	1.65933e-10	0.000573008	
-2.00042	-2.31313	0.993338	2.2531e-07	0.00666152	
-1.91782	-2.75765	0.996678	3.43146e-06	0.00331819	
-2.32277	-2.70245	0.998999	7.22365e-09	0.00100105	
-2.69299	-3.11209	0.999579	5.97559e-11	0.000421171	
-2.82136	-2.53393	0.999379	1.86784e-12	0.000620557	
-2.1806	-3.15963	0.99895	2.11515e-07	0.00105018	
-2.20436	-2.33709	0.996917	1.29305e-08	0.0030826	
-2.6541	-2.08782	0.997512	6.2502e-12	0.00248839	
-2.5414	-2.24157	0.998199	5.99868e-11	0.00180069	
-1.60538	-3.30913	0.989123	0.00148164	0.00939584	
-2.71904	-2.76234	0.99952	1.76384e-11	0.000480213	
-2.44708	-2.22734	0.997724	2.38266e-10	0.00227585	
-2.493	-2.47895	0.998949	2.73547e-10	0.00105108	
-2.25501	-2.58661	0.998545	1.4102e-08	0.00145545	
-2.2884	-2.46148	0.998254	5.71694e-09	0.00174557	
-2.92726	-2.6973	0.999536	5.16209e-13	0.000463627	
-2.61197	-2.49116	0.999161	4.51351e-11	0.000839389	
-2.70994	-2.62152	0.999416	1.40657e-11	0.000584459	
-2.75285	-2.69022	0.999491	8.52922e-12	0.000508594	
-2.90268	-2.25637	0.998862	2.24185e-13	0.00113763	
-2.08096	-3.02037	0.998557	6.71278e-07	0.00144237	
-2.30258	-2.47586	0.998375	4.84943e-09	0.00162524	
-1.11126	-3.42105	0.32816	0.616811	0.055029	
-2.39104	-3.58623	0.999015	1.83847e-08	0.000984798	
-2.42442	-2.89576	0.999353	2.57995e-09	0.000646593	
-2.79323	-2.27206	0.998829	1.33704e-12	0.00117095	
-2.10253	-2.50039	0.997216	1.01142e-07	0.00278413	
-1.97335	-2.40126	0.994284	4.59237e-07	0.00571577	
-3.21389	-2.52376	0.999342	2.9084e-15	0.000658134	
-2.63702	-2.1628	0.998027	1.05769e-11	0.00197263	
-2.42993	-3.2145	0.99939	4.98292e-09	0.000610195	
-2.09848	-2.75084	0.998241	2.40223e-07	0.0017584	
-3.29036	-3.03904	0.999508	2.31376e-15	0.000492004	
-1.93682	-2.65236	0.996319	1.85587e-06	0.00367935	
-1.35612	-2.02888	0.653024	0.000271149	0.346705	
-2.8372	-2.29928	0.998951	7.26667e-13	0.00104925	
-1.7901	-1.96009	0.940356	9.41547e-07	0.0596431	
-1.91203	-2.49968	0.994358	1.56625e-06	0.00564078	
-3.25079	-2.5695	0.999367	1.74745e-15	0.000632808	
-2.63787	-1.40538	0.935007	4.69356e-13	0.0649927	
